G1	G2	G3	G4	G5	G6	GNPSLinkout_Cluster	GNPSLinkout_Network	INCHI	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	Smiles	SpectrumID	SumPeakIntensity	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4526.0","main.cluster index_upperinput":"4526.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	6.6118	6.6118	0	N/A	N/A	19773937.088606928	3	4526	33	3	397.1604	1	397.1604	19773937.088606928
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5613.0","main.cluster index_upperinput":"5613.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=212&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	7.1007	7.1007	0	N/A	N/A	9397472.623204123	2	5613	212	2	359.0755	1	359.0755	9397472.623204123
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"682.0","main.cluster index_upperinput":"682.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=81&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	25.1132	25.1132	0	N/A	N/A	5342553.798632747	3	682	81	3	270.2794	1	270.2794	5342553.798632747
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1665.0","main.cluster index_upperinput":"1665.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=81&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	15.5124	15.5124	0	N/A	N/A	29436016.357915957	4	1665	81	4	214.2530	1	214.2530	29436016.357915957
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4635.0","main.cluster index_upperinput":"4635.0"}	This Node is a Singleton	N/A	N/A	N/A	3.9235	3.9235	0	N/A	N/A	7901053.961312537	1	4635	-1	1	467.2102	1	467.2102	7901053.961312537
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5035.0","main.cluster index_upperinput":"5035.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=630&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	4.3365	4.3365	0	N/A	N/A	6771538.699117694	2	5035	630	2	277.0029	1	277.0029	6771538.699117694
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4861.0","main.cluster index_upperinput":"4861.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=185&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	9.4456	9.4456	0	N/A	N/A	6427360.32531256	1	4861	185	1	538.1349	1	538.1349	6427360.32531256
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5786.0","main.cluster index_upperinput":"5786.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=405&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	5.6436	5.6436	0	N/A	N/A	2660630.484517564	2	5786	405	2	295.1155	1	295.1155	2660630.484517564
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1982.0","main.cluster index_upperinput":"1982.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=12&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	4.0741	4.0741	0	N/A	N/A	748235272.0322075	4	1982	12	4	300.2019	1	300.2019	748235272.0322075
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6463.0","main.cluster index_upperinput":"6463.0"}	This Node is a Singleton	N/A	N/A	N/A	9.5498	9.5498	0	N/A	N/A	13712652.916174347	4	6463	-1	4	222.1465	1	222.1465	13712652.916174347
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4527.0","main.cluster index_upperinput":"4527.0"}	This Node is a Singleton	N/A	N/A	N/A	11.9407	11.9407	0	N/A	N/A	6889740.70399995	1	4527	-1	1	737.2307	1	737.2307	6889740.70399995
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3470.0","main.cluster index_upperinput":"3470.0"}	This Node is a Singleton	N/A	N/A	N/A	16.6583	16.6583	0	N/A	N/A	2698641.918922928	4	3470	-1	4	252.2690	1	252.2690	2698641.918922928
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"87.0","main.cluster index_upperinput":"87.0"}	This Node is a Singleton	N/A	N/A	N/A	29.2149	29.2149	0	N/A	N/A	101814382.19259791	4	87	-1	4	723.1434	1	723.1434	101814382.19259791
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6124.0","main.cluster index_upperinput":"6124.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=105&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	32.3553	32.3553	0	N/A	N/A	282226435.5175032	1	6124	105	1	596.1696	1	596.1696	282226435.5175032
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5264.0","main.cluster index_upperinput":"5264.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=558&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	26.0777	26.0777	0	N/A	N/A	6882454.05760722	3	5264	558	3	326.3062	1	326.3062	6882454.05760722
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4528.0","main.cluster index_upperinput":"4528.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=161&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	12.0530	12.0530	0	N/A	N/A	9690364.424750047	1	4528	161	1	672.2077	1	672.2077	9690364.424750047
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6125.0","main.cluster index_upperinput":"6125.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=105&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	28.6505	28.6505	0	N/A	N/A	195199974.37875348	1	6125	105	1	538.1453	1	538.1453	195199974.37875348
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4636.0","main.cluster index_upperinput":"4636.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=343&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	17.8028	17.8028	0	N/A	N/A	19789888.039682608	4	4636	343	4	378.3223	1	378.3223	19789888.039682608
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4862.0","main.cluster index_upperinput":"4862.0"}	This Node is a Singleton	N/A	N/A	N/A	5.6932	5.6932	0	N/A	N/A	5645237.0871562725	2	4862	-1	2	390.0824	1	390.0824	5645237.0871562725
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6259.0","main.cluster index_upperinput":"6259.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=64&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	10.3282	10.3282	0	N/A	N/A	8325363.80512098	3	6259	64	3	216.1962	1	216.1962	8325363.80512098
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3292.0","main.cluster index_upperinput":"3292.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=72&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	3.0120	3.0120	0	N/A	N/A	3254739.0424062354	2	3292	72	2	328.1504	1	328.1504	3254739.0424062354
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"683.0","main.cluster index_upperinput":"683.0"}	This Node is a Singleton	N/A	N/A	N/A	14.6761	14.6761	0	N/A	N/A	3442448.213474678	4	683	-1	4	277.1797	1	277.1797	3442448.213474678
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1666.0","main.cluster index_upperinput":"1666.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=92&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	21.3002	21.3002	0	N/A	N/A	21239633.50586922	3	1666	92	3	369.1256	1	369.1256	21239633.50586922
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6464.0","main.cluster index_upperinput":"6464.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=85&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	25.9079	25.9079	0	N/A	N/A	6217776.51171891	4	6464	85	4	334.3109	1	334.3109	6217776.51171891
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1983.0","main.cluster index_upperinput":"1983.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=148&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	37.1253	37.1253	0	N/A	N/A	31587434.529375058	3	1983	148	3	533.3827	1	533.3827	31587434.529375058
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4863.0","main.cluster index_upperinput":"4863.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=471&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	7.2285	7.2285	0	N/A	N/A	5452773.590249987	1	4863	471	1	327.1204	1	327.1204	5452773.590249987
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4529.0","main.cluster index_upperinput":"4529.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=263&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	24.7137	24.7137	0	N/A	N/A	11354865.180996004	2	4529	263	2	427.3031	1	427.3031	11354865.180996004
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1667.0","main.cluster index_upperinput":"1667.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=58&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	22.5172	22.5172	0	N/A	N/A	45795015.81000026	1	1667	58	1	804.6067	1	804.6067	45795015.81000026
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4637.0","main.cluster index_upperinput":"4637.0"}	This Node is a Singleton	N/A	N/A	N/A	25.8742	25.8742	0	N/A	N/A	18875715.54038075	4	4637	-1	4	250.1780	1	250.1780	18875715.54038075
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5265.0","main.cluster index_upperinput":"5265.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=695&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	32.3347	32.3347	0	N/A	N/A	7515391.894218764	3	5265	695	3	411.3630	1	411.3630	7515391.894218764
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5789.0","main.cluster index_upperinput":"5789.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=678&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	6.9592	6.9592	0	N/A	N/A	4313894.639937477	1	5789	678	1	553.0980	1	553.0980	4313894.639937477
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"684.0","main.cluster index_upperinput":"684.0"}	This Node is a Singleton	N/A	N/A	N/A	4.8457	4.8457	0	N/A	N/A	8265635.602374986	1	684	-1	1	185.0422	1	185.0422	8265635.602374986
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5037.0","main.cluster index_upperinput":"5037.0"}	This Node is a Singleton	N/A	N/A	N/A	13.3861	13.3861	0	N/A	N/A	7053749.038860923	4	5037	-1	4	339.1781	1	339.1781	7053749.038860923
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6126.0","main.cluster index_upperinput":"6126.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=210&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	0.8149	0.8149	0	N/A	N/A	115412618.71302335	3	6126	210	3	342.1397	1	342.1397	115412618.71302335
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"3293.0","main.cluster index_upperinput":"3293.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=75&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	35.2821	35.2821	0	N/A	N/A	8103237.322578205	2	3293	75	2	1202.8957	2	601.9478	8103237.322578205
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"89.0","main.cluster index_upperinput":"89.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=105&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	34.0608	34.0608	0	N/A	N/A	136161357.18894455	4	89	105	4	684.2052	1	684.2052	136161357.18894455
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"90.0","main.cluster index_upperinput":"90.0"}	This Node is a Singleton	N/A	N/A	N/A	41.1297	41.1297	0	N/A	N/A	127654439.55218884	4	90	-1	4	490.8172	1	490.8172	127654439.55218884
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5038.0","main.cluster index_upperinput":"5038.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=91&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.6275	8.6275	0	N/A	N/A	5084889.662812431	1	5038	91	1	429.1630	1	429.1630	5084889.662812431
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6261.0","main.cluster index_upperinput":"6261.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=105&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	33.6270	33.6270	0	N/A	N/A	14809764.655624928	1	6261	105	1	774.2598	1	774.2598	14809764.655624928
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4902.0","main.cluster index_upperinput":"4902.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=208&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.6835	8.6835	0	N/A	N/A	5702633.8319609985	2	4902	208	2	277.1071	1	277.1071	5702633.8319609985
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4530.0","main.cluster index_upperinput":"4530.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=543&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	8.2911	8.2911	0	N/A	N/A	9577905.270085303	2	4530	543	2	163.1835	1	163.1835	9577905.270085303
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4864.0","main.cluster index_upperinput":"4864.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=19&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	7.3697	7.3697	0	N/A	N/A	5494402.248812479	1	4864	19	1	342.1183	1	342.1183	5494402.248812479
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1668.0","main.cluster index_upperinput":"1668.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=378&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	16.0334	16.0334	0	N/A	N/A	19911095.357923895	2	1668	378	2	387.1440	1	387.1440	19911095.357923895
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"1984.0","main.cluster index_upperinput":"1984.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=422&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	0.6579	0.6579	0	N/A	N/A	23966066.52399877	4	1984	422	4	151.9498	1	151.9498	23966066.52399877
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4638.0","main.cluster index_upperinput":"4638.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=48&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	12.8837	12.8837	0	N/A	N/A	9225063.144749872	1	4638	48	1	317.1384	1	317.1384	9225063.144749872
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6127.0","main.cluster index_upperinput":"6127.0"}	This Node is a Singleton	N/A	N/A	N/A	0.8640	0.8640	0	N/A	N/A	86221354.0834083	2	6127	-1	2	174.0874	1	174.0874	86221354.0834083
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5266.0","main.cluster index_upperinput":"5266.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=541&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	Spectral Match to Leu-Gly from NIST14	0.802063	3.7168	3.7168	0	N/A	CCMSLIB00003138608	3969562.6917001866	3	5266	541	3	171.1127	1	171.1127	3969562.6917001866
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"5791.0","main.cluster index_upperinput":"5791.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=33&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	9.1222	9.1222	0	N/A	N/A	3083951.4106762144	2	5791	33	2	381.1666	1	381.1666	3083951.4106762144
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4531.0","main.cluster index_upperinput":"4531.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=666&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	9.0615	9.0615	0	N/A	N/A	7262887.342124975	1	4531	666	1	725.2784	1	725.2784	7262887.342124975
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4639.0","main.cluster index_upperinput":"4639.0"}	This Node is a Singleton	N/A	N/A	N/A	10.1097	10.1097	0	N/A	N/A	8336330.521937345	1	4639	-1	1	123.1587	1	123.1587	8336330.521937345
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6128.0","main.cluster index_upperinput":"6128.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=105&task=66703c9eef3c4eef8917db72142f5953&show=true	N/A	N/A	N/A	31.2433	31.2433	0	N/A	N/A	121535776.8656225	1	6128	105	1	522.1546	1	522.1546	121535776.8656225
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"6262.0","main.cluster index_upperinput":"6262.0"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=93&task=66703c9eef3c4eef8917db72142f5953&show=true	 	DGTS 16:0	0.946994	20.8352	20.8352	0	 	CCMSLIB00009918999	11410387.266874755	1	6262	93	1	474.3795	1	474.3795	11410387.266874755
0.0	0.0	0.0	0.0	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=66703c9eef3c4eef8917db72142f5953&view=view_all_clusters_withID&show=true#{"main.cluster index_lowerinput":"4865.0","main.cluster index_upperinput":"4865.0"}	This Node is a Singleton	N/A	N/A	N/A	6.4699	6.4699	0	N/A	N/A	6184001.183125021	1	4865	-1	1	355.1151	1	355.1151	6184001.183125021
